----------------------------------------------------------------------
Data values
----------------------------------------------------------------------
Data by Sector
Sector: #1 183 grams iron, 64 milligrams silicon
Sector: #88 281 grams iron, 31 milligrams silicon
Sector: #88 59 grams iron, 81 milligrams silicon
Sector: #88 76 grams iron, 48 milligrams silicon
Sector: #88 186 grams iron, 39 milligrams silicon
Sector: #88 137 grams iron, 54 milligrams silicon
Sector: #88 228 grams iron, 84 milligrams silicon
Sector: #88 345 grams iron, 36 milligrams silicon
Sector: #88 91 grams iron, 61 milligrams silicon
Sector: #88 3 grams iron, 58 milligrams silicon
Sector: #88 202 grams iron, 42 milligrams silicon
Sector: #88 286 grams iron, 52 milligrams silicon
Sector: #88 314 grams iron, 71 milligrams silicon
Sector: #88 305 grams iron, 70 milligrams silicon
Sector: #89 465 grams iron, 54 milligrams silicon
Sector: #89 207 grams iron, 28 milligrams silicon
Sector: #89 402 grams iron, 58 milligrams silicon
Sector: #89 65 grams iron, 23 milligrams silicon
Sector: #89 232 grams iron, 39 milligrams silicon
Sector: #89 343 grams iron, 32 milligrams silicon
Sector: #89 39 grams iron, 70 milligrams silicon
Sector: #89 246 grams iron, 64 milligrams silicon
Sector: #89 492 grams iron, 38 milligrams silicon
Sector: #89 167 grams iron, 38 milligrams silicon
Sector: #89 376 grams iron, 90 milligrams silicon
Sector: #89 452 grams iron, 74 milligrams silicon
Sector: #89 35 grams iron, 71 milligrams silicon
Sector: #89 123 grams iron, 73 milligrams silicon
Sector: #89 240 grams iron, 66 milligrams silicon
Sector: #89 311 grams iron, 66 milligrams silicon
Sector: #89 180 grams iron, 45 milligrams silicon
Sector: #89 456 grams iron, 54 milligrams silicon
Sector: #89 486 grams iron, 67 milligrams silicon
Sector: #89 218 grams iron, 30 milligrams silicon
Sector: #89 416 grams iron, 97 milligrams silicon
Sector: #89 22 grams iron, 76 milligrams silicon
Sector: #89 10 grams iron, 92 milligrams silicon
Sector: #90 269 grams iron, 25 milligrams silicon
Sector: #90 409 grams iron, 11 milligrams silicon
Sector: #90 99 grams iron, 49 milligrams silicon
Sector: #90 267 grams iron, 21 milligrams silicon
Sector: #90 9 grams iron, 39 milligrams silicon
Sector: #90 241 grams iron, 44 milligrams silicon
Sector: #90 277 grams iron, 44 milligrams silicon
Sector: #90 50 grams iron, 65 milligrams silicon
Sector: #90 317 grams iron, 34 milligrams silicon
Sector: #90 94 grams iron, 22 milligrams silicon
Sector: #90 278 grams iron, 74 milligrams silicon
Sector: #90 185 grams iron, 2 milligrams silicon
Sector: #90 40 grams iron, 78 milligrams silicon
Sector: #90 228 grams iron, 61 milligrams silicon
Sector: #90 477 grams iron, 66 milligrams silicon
Sector: #90 322 grams iron, 21 milligrams silicon
Sector: #90 95 grams iron, 46 milligrams silicon
Sector: #91 11 grams iron, 67 milligrams silicon
Sector: #91 58 grams iron, 107 milligrams silicon
Sector: #91 284 grams iron, 110 milligrams silicon
Sector: #91 386 grams iron, 38 milligrams silicon
Sector: #91 32 grams iron, 76 milligrams silicon
Sector: #91 486 grams iron, 35 milligrams silicon
Sector: #91 166 grams iron, 62 milligrams silicon
Sector: #91 284 grams iron, 61 milligrams silicon
Sector: #91 111 grams iron, 49 milligrams silicon
Sector: #91 68 grams iron, 55 milligrams silicon
Sector: #91 14 grams iron, 19 milligrams silicon
Sector: #91 266 grams iron, 58 milligrams silicon
Sector: #91 470 grams iron, 70 milligrams silicon
Sector: #91 306 grams iron, 23 milligrams silicon
Sector: #91 189 grams iron, 5 milligrams silicon
Sector: #91 172 grams iron, 50 milligrams silicon
Sector: #91 220 grams iron, 48 milligrams silicon
Sector: #91 286 grams iron, 86 milligrams silicon
Sector: #91 197 grams iron, 50 milligrams silicon
Sector: #91 333 grams iron, 54 milligrams silicon
Sector: #91 316 grams iron, 55 milligrams silicon
Sector: #91 465 grams iron, 44 milligrams silicon
Sector: #91 244 grams iron, 7 milligrams silicon
Sector: #91 34 grams iron, 74 milligrams silicon
Sector: #91 445 grams iron, 63 milligrams silicon
Sector: #91 222 grams iron, 18 milligrams silicon
Sector: #91 116 grams iron, 47 milligrams silicon
Sector: #91 170 grams iron, 6 milligrams silicon
Sector: #92 334 grams iron, 5 milligrams silicon
Sector: #92 111 grams iron, 56 milligrams silicon
Sector: #92 173 grams iron, 62 milligrams silicon
Sector: #92 140 grams iron, 47 milligrams silicon
Sector: #92 322 grams iron, 26 milligrams silicon
Sector: #92 459 grams iron, 22 milligrams silicon
Sector: #92 36 grams iron, 80 milligrams silicon
Sector: #92 106 grams iron, 55 milligrams silicon
Sector: #92 356 grams iron, 42 milligrams silicon
Sector: #92 495 grams iron, 27 milligrams silicon
Sector: #92 73 grams iron, 89 milligrams silicon
Sector: #92 368 grams iron, 41 milligrams silicon
Sector: #92 352 grams iron, 40 milligrams silicon
Sector: #92 454 grams iron, 70 milligrams silicon
Sector: #92 161 grams iron, 36 milligrams silicon
Sector: #92 331 grams iron, 40 milligrams silicon
Sector: #92 254 grams iron, 29 milligrams silicon
Sector: #92 23 grams iron, 22 milligrams silicon
Sector: #92 37 grams iron, 59 milligrams silicon
Sector: #92 480 grams iron, 61 milligrams silicon
Sector: #92 239 grams iron, 75 milligrams silicon
Sector: #92 6 grams iron, 71 milligrams silicon
Sector: #93 315 grams iron, 18 milligrams silicon
Sector: #93 284 grams iron, 43 milligrams silicon
Sector: #93 351 grams iron, 96 milligrams silicon
Sector: #93 236 grams iron, 62 milligrams silicon
Sector: #93 389 grams iron, 64 milligrams silicon
Sector: #93 91 grams iron, 98 milligrams silicon
Sector: #93 303 grams iron, 48 milligrams silicon
Sector: #93 255 grams iron, 33 milligrams silicon
Sector: #93 478 grams iron, 61 milligrams silicon
Sector: #93 120 grams iron, 12 milligrams silicon
Sector: #93 457 grams iron, 33 milligrams silicon
Sector: #93 293 grams iron, 86 milligrams silicon
Sector: #93 368 grams iron, 85 milligrams silicon
Sector: #93 423 grams iron, 33 milligrams silicon
Sector: #93 333 grams iron, 22 milligrams silicon
Sector: #93 52 grams iron, 63 milligrams silicon
Sector: #93 416 grams iron, 12 milligrams silicon
Sector: #93 485 grams iron, 15 milligrams silicon
Sector: #93 359 grams iron, 60 milligrams silicon
Sector: #93 494 grams iron, 89 milligrams silicon
Sector: #93 21 grams iron, 84 milligrams silicon
Sector: #93 367 grams iron, 42 milligrams silicon
Sector: #93 405 grams iron, 58 milligrams silicon
Sector: #93 343 grams iron, 35 milligrams silicon
Sector: #93 309 grams iron, 41 milligrams silicon
Sector: #93 240 grams iron, 35 milligrams silicon
Sector: #93 250 grams iron, 71 milligrams silicon
Sector: #94 13 grams iron, 41 milligrams silicon
Sector: #94 273 grams iron, 27 milligrams silicon
Sector: #94 433 grams iron, 26 milligrams silicon
Sector: #94 257 grams iron, 34 milligrams silicon
Sector: #94 160 grams iron, 47 milligrams silicon
Sector: #94 56 grams iron, 58 milligrams silicon
Sector: #94 61 grams iron, 86 milligrams silicon
Sector: #94 337 grams iron, 7 milligrams silicon
Sector: #94 452 grams iron, 53 milligrams silicon
Sector: #94 338 grams iron, 95 milligrams silicon
Sector: #94 320 grams iron, 56 milligrams silicon
Sector: #94 133 grams iron, 75 milligrams silicon
Sector: #94 363 grams iron, 56 milligrams silicon
Sector: #94 75 grams iron, 69 milligrams silicon
Sector: #94 11 grams iron, 74 milligrams silicon
Sector: #94 312 grams iron, 77 milligrams silicon
Sector: #94 371 grams iron, 71 milligrams silicon
Sector: #94 97 grams iron, 85 milligrams silicon
Sector: #94 82 grams iron, 48 milligrams silicon
Sector: #94 220 grams iron, 19 milligrams silicon
Sector: #94 104 grams iron, 25 milligrams silicon
Sector: #95 382 grams iron, 50 milligrams silicon
Sector: #95 225 grams iron, 62 milligrams silicon
Sector: #95 66 grams iron, 64 milligrams silicon
Sector: #95 467 grams iron, 31 milligrams silicon
Sector: #95 275 grams iron, 92 milligrams silicon
Sector: #95 167 grams iron, 65 milligrams silicon
Sector: #95 75 grams iron, 39 milligrams silicon
Sector: #95 181 grams iron, 76 milligrams silicon
Sector: #95 304 grams iron, 21 milligrams silicon
Sector: #95 260 grams iron, 33 milligrams silicon
Sector: #95 275 grams iron, 16 milligrams silicon
Sector: #95 404 grams iron, 97 milligrams silicon
Sector: #95 413 grams iron, 83 milligrams silicon
Sector: #95 377 grams iron, 62 milligrams silicon
Sector: #95 444 grams iron, 64 milligrams silicon
Sector: #95 147 grams iron, 19 milligrams silicon
Sector: #95 153 grams iron, 40 milligrams silicon
Sector: #95 107 grams iron, 37 milligrams silicon
Sector: #95 102 grams iron, 35 milligrams silicon
Sector: #96 121 grams iron, 40 milligrams silicon
Sector: #96 292 grams iron, 14 milligrams silicon
Sector: #96 95 grams iron, 38 milligrams silicon
Sector: #96 397 grams iron, 17 milligrams silicon
Sector: #96 249 grams iron, 33 milligrams silicon
Sector: #96 269 grams iron, 44 milligrams silicon
Sector: #96 328 grams iron, 83 milligrams silicon
Sector: #96 141 grams iron, 39 milligrams silicon
Sector: #96 106 grams iron, 30 milligrams silicon
Sector: #96 485 grams iron, 64 milligrams silicon
Sector: #96 260 grams iron, 10 milligrams silicon
Sector: #96 274 grams iron, 42 milligrams silicon
Sector: #96 385 grams iron, 80 milligrams silicon
Sector: #96 376 grams iron, 81 milligrams silicon
Sector: #96 209 grams iron, 33 milligrams silicon
Sector: #97 322 grams iron, 66 milligrams silicon
Sector: #97 392 grams iron, 40 milligrams silicon
Sector: #97 321 grams iron, 9 milligrams silicon
Sector: #97 270 grams iron, 80 milligrams silicon
Sector: #97 195 grams iron, 80 milligrams silicon
Sector: #97 341 grams iron, 53 milligrams silicon
Sector: #97 98 grams iron, 45 milligrams silicon
Sector: #97 300 grams iron, 107 milligrams silicon
Sector: #97 163 grams iron, 24 milligrams silicon
Sector: #97 223 grams iron, 60 milligrams silicon
Sector: #97 40 grams iron, 16 milligrams silicon
Sector: #97 480 grams iron, 72 milligrams silicon
Sector: #97 103 grams iron, 19 milligrams silicon
Sector: #97 23 grams iron, 6 milligrams silicon
Sector: #97 283 grams iron, 65 milligrams silicon
Sector: #97 130 grams iron, 57 milligrams silicon
Sector: #97 198 grams iron, 44 milligrams silicon
Sector: #97 208 grams iron, 33 milligrams silicon
Sector: #97 321 grams iron, 54 milligrams silicon
Sector: #98 95 grams iron, 4 milligrams silicon
Sector: #98 87 grams iron, 16 milligrams silicon
Sector: #98 234 grams iron, 68 milligrams silicon
Sector: #98 243 grams iron, 59 milligrams silicon
Sector: #98 474 grams iron, 36 milligrams silicon
Sector: #98 299 grams iron, 28 milligrams silicon
Sector: #98 262 grams iron, 57 milligrams silicon
Sector: #98 22 grams iron, 55 milligrams silicon
Sector: #98 318 grams iron, 71 milligrams silicon
Sector: #98 62 grams iron, 30 milligrams silicon
Sector: #98 336 grams iron, 49 milligrams silicon
Sector: #98 458 grams iron, 50 milligrams silicon
Sector: #98 249 grams iron, 50 milligrams silicon
Sector: #98 152 grams iron, 30 milligrams silicon
Sector: #98 397 grams iron, 48 milligrams silicon
Sector: #98 238 grams iron, 67 milligrams silicon
Sector: #98 141 grams iron, 19 milligrams silicon
Sector: #99 67 grams iron, 53 milligrams silicon
Sector: #99 464 grams iron, 23 milligrams silicon
Sector: #99 15 grams iron, 36 milligrams silicon
Sector: #99 90 grams iron, 11 milligrams silicon
Sector: #99 277 grams iron, 64 milligrams silicon
Sector: #99 92 grams iron, 98 milligrams silicon
Sector: #99 25 grams iron, 50 milligrams silicon
Sector: #99 208 grams iron, 28 milligrams silicon
Sector: #99 189 grams iron, 62 milligrams silicon
Sector: #99 113 grams iron, 82 milligrams silicon
Sector: #99 430 grams iron, 65 milligrams silicon
Sector: #99 186 grams iron, 68 milligrams silicon
Sector: #99 301 grams iron, 74 milligrams silicon
Sector: #99 79 grams iron, 55 milligrams silicon
Sector: #99 185 grams iron, 81 milligrams silicon
Sector: #99 92 grams iron, 59 milligrams silicon
Sector: #100 169 grams iron, 41 milligrams silicon
Sector: #100 187 grams iron, 25 milligrams silicon
Sector: #100 36 grams iron, 40 milligrams silicon
Sector: #100 450 grams iron, 44 milligrams silicon
Sector: #100 46 grams iron, 82 milligrams silicon
Sector: #100 461 grams iron, 27 milligrams silicon
Sector: #100 356 grams iron, 99 milligrams silicon
Sector: #100 489 grams iron, 78 milligrams silicon
Sector: #100 264 grams iron, 44 milligrams silicon
Sector: #100 382 grams iron, 40 milligrams silicon
Sector: #100 487 grams iron, 26 milligrams silicon
Sector: #100 304 grams iron, 16 milligrams silicon
Sector: #101 252 grams iron, 1 milligrams silicon
Sector: #101 18 grams iron, 51 milligrams silicon
Sector: #101 63 grams iron, 51 milligrams silicon
Sector: #101 1 grams iron, 28 milligrams silicon
Sector: #101 346 grams iron, 47 milligrams silicon
Sector: #101 461 grams iron, 43 milligrams silicon
Sector: #101 19 grams iron, 20 milligrams silicon
Sector: #101 178 grams iron, 15 milligrams silicon
Sector: #101 20 grams iron, 66 milligrams silicon
Sector: #101 13 grams iron, 25 milligrams silicon
Sector: #101 469 grams iron, 33 milligrams silicon
Sector: #101 289 grams iron, 30 milligrams silicon
Sector: #101 94 grams iron, 37 milligrams silicon
Sector: #101 409 grams iron, 34 milligrams silicon
Sector: #101 446 grams iron, 20 milligrams silicon
Sector: #101 184 grams iron, 47 milligrams silicon
Sector: #101 92 grams iron, 21 milligrams silicon
Sector: #101 247 grams iron, 58 milligrams silicon
Sector: #101 305 grams iron, 43 milligrams silicon
Sector: #101 408 grams iron, 68 milligrams silicon
Sector: #101 416 grams iron, 52 milligrams silicon
Sector: #101 381 grams iron, 16 milligrams silicon
Sector: #101 29 grams iron, 30 milligrams silicon
Sector: #101 413 grams iron, 39 milligrams silicon
Sector: #102 322 grams iron, 61 milligrams silicon
Sector: #102 344 grams iron, 33 milligrams silicon
Sector: #102 13 grams iron, 65 milligrams silicon
Sector: #102 285 grams iron, 43 milligrams silicon
Sector: #102 358 grams iron, 70 milligrams silicon
Sector: #102 107 grams iron, 45 milligrams silicon
Sector: #102 121 grams iron, 91 milligrams silicon
Sector: #102 108 grams iron, 46 milligrams silicon
Sector: #102 346 grams iron, 40 milligrams silicon
Sector: #102 421 grams iron, 16 milligrams silicon
Sector: #102 246 grams iron, 26 milligrams silicon
Sector: #102 104 grams iron, 18 milligrams silicon
Sector: #102 276 grams iron, 39 milligrams silicon
Sector: #102 440 grams iron, 16 milligrams silicon
Sector: #102 260 grams iron, 28 milligrams silicon
Sector: #102 183 grams iron, 64 milligrams silicon
Sector: #102 225 grams iron, 21 milligrams silicon
Sector: #102 58 grams iron, 58 milligrams silicon
Sector: #102 164 grams iron, 73 milligrams silicon
Sector: #102 474 grams iron, 77 milligrams silicon
Sector: #102 348 grams iron, 55 milligrams silicon
Sector: #102 457 grams iron, 83 milligrams silicon
Sector: #102 356 grams iron, 58 milligrams silicon
Sector: #102 95 grams iron, 66 milligrams silicon
Sector: #102 243 grams iron, 33 milligrams silicon
Sector: #102 289 grams iron, 50 milligrams silicon
Sector: #102 374 grams iron, 46 milligrams silicon
Sector: #102 164 grams iron, 58 milligrams silicon
Sector: #102 439 grams iron, 59 milligrams silicon
Sector: #102 499 grams iron, 45 milligrams silicon
Sector: #102 174 grams iron, 72 milligrams silicon
Sector: #102 248 grams iron, 36 milligrams silicon
Sector: #102 182 grams iron, 76 milligrams silicon
Sector: #103 400 grams iron, 59 milligrams silicon
Sector: #103 447 grams iron, 31 milligrams silicon
Sector: #103 418 grams iron, 42 milligrams silicon
Sector: #103 65 grams iron, 81 milligrams silicon
Sector: #103 149 grams iron, 36 milligrams silicon
Sector: #103 209 grams iron, 32 milligrams silicon
Sector: #103 197 grams iron, 41 milligrams silicon
Sector: #103 391 grams iron, 44 milligrams silicon
Sector: #103 5 grams iron, 77 milligrams silicon
Sector: #103 256 grams iron, 88 milligrams silicon
Sector: #103 499 grams iron, 99 milligrams silicon
Sector: #103 269 grams iron, 1 milligrams silicon
Sector: #103 148 grams iron, 29 milligrams silicon
Sector: #103 49 grams iron, 25 milligrams silicon
Sector: #103 220 grams iron, 55 milligrams silicon
Sector: #103 140 grams iron, 41 milligrams silicon
Sector: #103 240 grams iron, 53 milligrams silicon
Sector: #103 45 grams iron, 81 milligrams silicon
Sector: #104 326 grams iron, 35 milligrams silicon
Sector: #104 186 grams iron, 55 milligrams silicon
Sector: #104 160 grams iron, 65 milligrams silicon
Sector: #104 289 grams iron, 46 milligrams silicon
Sector: #104 223 grams iron, 55 milligrams silicon
Sector: #104 409 grams iron, 56 milligrams silicon
Sector: #104 62 grams iron, 40 milligrams silicon
Sector: #104 456 grams iron, 9 milligrams silicon
Sector: #104 331 grams iron, 49 milligrams silicon
Sector: #104 62 grams iron, 63 milligrams silicon
Sector: #104 161 grams iron, 19 milligrams silicon
Sector: #104 259 grams iron, 42 milligrams silicon
Sector: #104 30 grams iron, 16 milligrams silicon
Sector: #104 478 grams iron, 21 milligrams silicon
Sector: #104 261 grams iron, 33 milligrams silicon
Sector: #104 341 grams iron, 46 milligrams silicon
Sector: #104 490 grams iron, 24 milligrams silicon
Sector: #104 40 grams iron, 59 milligrams silicon
Sector: #104 420 grams iron, 60 milligrams silicon
Sector: #104 219 grams iron, 29 milligrams silicon
Sector: #104 319 grams iron, 54 milligrams silicon
Sector: #104 428 grams iron, 27 milligrams silicon
Sector: #104 286 grams iron, 53 milligrams silicon
Sector: #105 421 grams iron, 12 milligrams silicon
Sector: #105 212 grams iron, 29 milligrams silicon
Sector: #105 162 grams iron, 35 milligrams silicon
Sector: #105 164 grams iron, 64 milligrams silicon
Sector: #105 111 grams iron, 35 milligrams silicon
Sector: #105 158 grams iron, 94 milligrams silicon
Sector: #105 406 grams iron, 29 milligrams silicon
Sector: #105 271 grams iron, 73 milligrams silicon
Sector: #105 453 grams iron, 54 milligrams silicon
Sector: #105 357 grams iron, 4 milligrams silicon
Sector: #105 346 grams iron, 50 milligrams silicon
Sector: #105 232 grams iron, 102 milligrams silicon
Sector: #105 43 grams iron, 52 milligrams silicon
Sector: #105 426 grams iron, 18 milligrams silicon
Sector: #105 314 grams iron, 47 milligrams silicon
Sector: #105 450 grams iron, 16 milligrams silicon
Sector: #105 367 grams iron, 23 milligrams silicon
Sector: #105 427 grams iron, 31 milligrams silicon
Sector: #105 355 grams iron, 55 milligrams silicon
Sector: #105 392 grams iron, 75 milligrams silicon
Sector: #105 221 grams iron, 42 milligrams silicon
Sector: #105 383 grams iron, 59 milligrams silicon
Sector: #105 139 grams iron, 30 milligrams silicon
Sector: #106 244 grams iron, 74 milligrams silicon
Sector: #106 315 grams iron, 50 milligrams silicon
Sector: #106 26 grams iron, 65 milligrams silicon
Sector: #106 39 grams iron, 47 milligrams silicon
Sector: #106 413 grams iron, 37 milligrams silicon
Sector: #106 76 grams iron, 41 milligrams silicon
Sector: #106 419 grams iron, 56 milligrams silicon
Sector: #106 499 grams iron, 63 milligrams silicon
Sector: #106 191 grams iron, 53 milligrams silicon
Sector: #106 495 grams iron, 80 milligrams silicon
Sector: #106 341 grams iron, 32 milligrams silicon
Sector: #106 299 grams iron, 52 milligrams silicon
Sector: #106 495 grams iron, 62 milligrams silicon
Sector: #106 140 grams iron, 33 milligrams silicon
Sector: #106 389 grams iron, 52 milligrams silicon
Sector: #106 335 grams iron, 41 milligrams silicon
Sector: #106 269 grams iron, 91 milligrams silicon
Sector: #106 188 grams iron, 30 milligrams silicon
Sector: #106 63 grams iron, 73 milligrams silicon
Sector: #106 250 grams iron, 22 milligrams silicon
Sector: #107 77 grams iron, 62 milligrams silicon
Sector: #107 253 grams iron, 65 milligrams silicon
Sector: #107 140 grams iron, 34 milligrams silicon
Sector: #107 174 grams iron, 25 milligrams silicon
Sector: #107 100 grams iron, 56 milligrams silicon
Sector: #107 80 grams iron, 14 milligrams silicon
Sector: #107 41 grams iron, 19 milligrams silicon
Sector: #107 486 grams iron, 30 milligrams silicon
Sector: #107 444 grams iron, 56 milligrams silicon
Sector: #107 253 grams iron, 66 milligrams silicon
Sector: #107 79 grams iron, 54 milligrams silicon
Sector: #107 486 grams iron, 66 milligrams silicon
Sector: #107 250 grams iron, 79 milligrams silicon
Sector: #107 157 grams iron, 57 milligrams silicon
Sector: #107 460 grams iron, 67 milligrams silicon
Sector: #107 68 grams iron, 13 milligrams silicon
Sector: #107 2 grams iron, 49 milligrams silicon
Sector: #107 291 grams iron, 57 milligrams silicon
Sector: #108 313 grams iron, 52 milligrams silicon
Sector: #108 348 grams iron, 42 milligrams silicon
Sector: #108 62 grams iron, 87 milligrams silicon
Sector: #108 88 grams iron, 46 milligrams silicon
Sector: #108 454 grams iron, 77 milligrams silicon
Sector: #108 94 grams iron, 61 milligrams silicon
Sector: #108 143 grams iron, 90 milligrams silicon
Sector: #108 80 grams iron, 50 milligrams silicon
Sector: #108 488 grams iron, 68 milligrams silicon
Sector: #108 209 grams iron, 56 milligrams silicon
Sector: #108 295 grams iron, 26 milligrams silicon
Sector: #108 409 grams iron, 31 milligrams silicon
Sector: #108 404 grams iron, 12 milligrams silicon
Sector: #108 43 grams iron, 62 milligrams silicon
Sector: #108 477 grams iron, 20 milligrams silicon
Sector: #108 222 grams iron, 2 milligrams silicon
Sector: #108 371 grams iron, 56 milligrams silicon
Sector: #108 387 grams iron, 10 milligrams silicon
Sector: #108 39 grams iron, 89 milligrams silicon
Sector: #108 109 grams iron, 25 milligrams silicon
Sector: #108 244 grams iron, 27 milligrams silicon
Sector: #108 302 grams iron, 31 milligrams silicon
Sector: #108 200 grams iron, 20 milligrams silicon
Sector: #108 374 grams iron, 16 milligrams silicon
Sector: #108 230 grams iron, 18 milligrams silicon
Sector: #109 295 grams iron, 58 milligrams silicon
Sector: #109 381 grams iron, 67 milligrams silicon
Sector: #109 80 grams iron, 8 milligrams silicon
Sector: #109 208 grams iron, 26 milligrams silicon
Sector: #109 164 grams iron, 28 milligrams silicon
Sector: #109 106 grams iron, 17 milligrams silicon
Sector: #109 40 grams iron, 24 milligrams silicon
Sector: #109 313 grams iron, 57 milligrams silicon
Sector: #109 279 grams iron, 8 milligrams silicon
Sector: #109 197 grams iron, 53 milligrams silicon
Sector: #109 313 grams iron, 57 milligrams silicon
Sector: #109 105 grams iron, 20 milligrams silicon
Sector: #109 98 grams iron, 7 milligrams silicon
Sector: #109 214 grams iron, 68 milligrams silicon
Sector: #109 160 grams iron, 57 milligrams silicon
Sector: #110 74 grams iron, 28 milligrams silicon
Sector: #110 334 grams iron, 53 milligrams silicon
Sector: #110 428 grams iron, 72 milligrams silicon
Sector: #110 463 grams iron, 32 milligrams silicon
Sector: #110 372 grams iron, 57 milligrams silicon
Sector: #110 373 grams iron, 46 milligrams silicon
Sector: #110 10 grams iron, 103 milligrams silicon
Sector: #110 321 grams iron, 2 milligrams silicon
Sector: #110 111 grams iron, 77 milligrams silicon
Sector: #110 357 grams iron, 49 milligrams silicon
Sector: #110 5 grams iron, 15 milligrams silicon
Sector: #110 370 grams iron, 53 milligrams silicon
Sector: #110 157 grams iron, 70 milligrams silicon
Sector: #110 297 grams iron, 70 milligrams silicon
Sector: #110 184 grams iron, 35 milligrams silicon
Sector: #110 49 grams iron, 19 milligrams silicon
Sector: #110 92 grams iron, 45 milligrams silicon
Sector: #110 458 grams iron, 54 milligrams silicon
Sector: #110 78 grams iron, 18 milligrams silicon
Sector: #110 428 grams iron, 23 milligrams silicon
Sector: #110 164 grams iron, 53 milligrams silicon
Sector: #110 450 grams iron, 40 milligrams silicon
Sector: #110 146 grams iron, 46 milligrams silicon
Sector: #110 124 grams iron, 71 milligrams silicon
Sector: #110 417 grams iron, 38 milligrams silicon
Sector: #110 321 grams iron, 26 milligrams silicon
Sector: #110 83 grams iron, 59 milligrams silicon
Sector: #110 396 grams iron, 7 milligrams silicon
Sector: #111 113 grams iron, 92 milligrams silicon
Sector: #111 226 grams iron, 63 milligrams silicon
Sector: #111 191 grams iron, 107 milligrams silicon
Sector: #111 230 grams iron, 49 milligrams silicon
Sector: #111 393 grams iron, 29 milligrams silicon
Sector: #111 84 grams iron, 71 milligrams silicon
Sector: #111 117 grams iron, 51 milligrams silicon
Sector: #111 13 grams iron, 10 milligrams silicon
Sector: #111 413 grams iron, 36 milligrams silicon
Sector: #111 186 grams iron, 49 milligrams silicon
Sector: #111 82 grams iron, 52 milligrams silicon
Sector: #111 114 grams iron, 67 milligrams silicon
Sector: #111 90 grams iron, 55 milligrams silicon
Sector: #111 48 grams iron, 69 milligrams silicon
Sector: #111 400 grams iron, 13 milligrams silicon
Sector: #111 497 grams iron, 23 milligrams silicon
Sector: #111 156 grams iron, 60 milligrams silicon
Sector: #112 302 grams iron, 64 milligrams silicon
Sector: #112 249 grams iron, 6 milligrams silicon
Sector: #112 188 grams iron, 16 milligrams silicon
Sector: #112 49 grams iron, 32 milligrams silicon
Sector: #112 300 grams iron, 26 milligrams silicon
Sector: #112 245 grams iron, 33 milligrams silicon
Sector: #112 227 grams iron, 17 milligrams silicon
Sector: #112 411 grams iron, 83 milligrams silicon
Sector: #112 332 grams iron, 46 milligrams silicon
Sector: #112 435 grams iron, 1 milligrams silicon
Sector: #112 309 grams iron, 40 milligrams silicon
Sector: #112 15 grams iron, 53 milligrams silicon
Sector: #112 220 grams iron, 48 milligrams silicon
Sector: #112 440 grams iron, 55 milligrams silicon
Sector: #112 223 grams iron, 67 milligrams silicon
Sector: #112 120 grams iron, 30 milligrams silicon
Sector: #112 150 grams iron, 65 milligrams silicon
Sector: #112 181 grams iron, 64 milligrams silicon
Sector: #112 316 grams iron, 33 milligrams silicon
Sector: #112 418 grams iron, 55 milligrams silicon
Sector: #112 248 grams iron, 21 milligrams silicon
Sector: #112 454 grams iron, 28 milligrams silicon
Sector: #112 264 grams iron, 85 milligrams silicon
Sector: #112 249 grams iron, 83 milligrams silicon
Sector: #112 306 grams iron, 75 milligrams silicon
Sector: #112 498 grams iron, 51 milligrams silicon
Sector: #112 360 grams iron, 63 milligrams silicon
Sector: #112 152 grams iron, 38 milligrams silicon
Sector: #112 441 grams iron, 37 milligrams silicon
Sector: #112 343 grams iron, 41 milligrams silicon
Sector: #113 242 grams iron, 75 milligrams silicon
Sector: #113 311 grams iron, 27 milligrams silicon
Sector: #113 366 grams iron, 17 milligrams silicon
Sector: #113 100 grams iron, 15 milligrams silicon
Sector: #113 174 grams iron, 49 milligrams silicon
Sector: #113 63 grams iron, 62 milligrams silicon
Sector: #113 121 grams iron, 53 milligrams silicon
Sector: #113 314 grams iron, 41 milligrams silicon
Sector: #113 441 grams iron, 66 milligrams silicon
Sector: #113 37 grams iron, 48 milligrams silicon
Sector: #113 212 grams iron, 63 milligrams silicon
Sector: #113 48 grams iron, 31 milligrams silicon
Sector: #113 128 grams iron, 29 milligrams silicon
Sector: #114 289 grams iron, 32 milligrams silicon
Sector: #114 469 grams iron, 81 milligrams silicon
Sector: #114 133 grams iron, 21 milligrams silicon
Sector: #114 172 grams iron, 46 milligrams silicon
Sector: #114 227 grams iron, 90 milligrams silicon
Sector: #114 123 grams iron, 33 milligrams silicon
Sector: #114 101 grams iron, 51 milligrams silicon
Sector: #114 1 grams iron, 43 milligrams silicon
Sector: #114 175 grams iron, 55 milligrams silicon
Sector: #114 131 grams iron, 43 milligrams silicon
Sector: #114 10 grams iron, 64 milligrams silicon
Sector: #114 107 grams iron, 21 milligrams silicon
Sector: #114 456 grams iron, 55 milligrams silicon
Sector: #114 402 grams iron, 90 milligrams silicon
Sector: #114 413 grams iron, 38 milligrams silicon
Sector: #114 122 grams iron, 50 milligrams silicon
Sector: #114 84 grams iron, 4 milligrams silicon
Sector: #114 325 grams iron, 35 milligrams silicon
Sector: #114 148 grams iron, 49 milligrams silicon
Sector: #114 131 grams iron, 28 milligrams silicon
Sector: #114 297 grams iron, 46 milligrams silicon
