----------------------------------------------------------------------
Data values
----------------------------------------------------------------------
Data by Sector
Sector: #1 499 grams iron, 28 milligrams silicon
Sector: #245 94 grams iron, 67 milligrams silicon
Sector: #245 70 grams iron, 43 milligrams silicon
Sector: #245 53 grams iron, 50 milligrams silicon
Sector: #245 2 grams iron, 100 milligrams silicon
Sector: #245 349 grams iron, 25 milligrams silicon
Sector: #245 27 grams iron, 63 milligrams silicon
Sector: #245 178 grams iron, 18 milligrams silicon
Sector: #245 5 grams iron, 63 milligrams silicon
Sector: #245 244 grams iron, 76 milligrams silicon
Sector: #245 248 grams iron, 14 milligrams silicon
Sector: #245 324 grams iron, 73 milligrams silicon
Sector: #246 451 grams iron, 74 milligrams silicon
Sector: #246 281 grams iron, 70 milligrams silicon
Sector: #246 454 grams iron, 34 milligrams silicon
Sector: #246 429 grams iron, 12 milligrams silicon
Sector: #246 137 grams iron, 48 milligrams silicon
Sector: #246 266 grams iron, 37 milligrams silicon
Sector: #246 275 grams iron, 38 milligrams silicon
Sector: #246 399 grams iron, 44 milligrams silicon
Sector: #246 210 grams iron, 39 milligrams silicon
Sector: #246 14 grams iron, 43 milligrams silicon
Sector: #246 33 grams iron, 74 milligrams silicon
Sector: #246 459 grams iron, 57 milligrams silicon
Sector: #246 276 grams iron, 8 milligrams silicon
Sector: #246 454 grams iron, 8 milligrams silicon
Sector: #246 116 grams iron, 47 milligrams silicon
Sector: #246 95 grams iron, 1 milligrams silicon
Sector: #246 13 grams iron, 81 milligrams silicon
Sector: #246 313 grams iron, 56 milligrams silicon
Sector: #246 304 grams iron, 21 milligrams silicon
Sector: #246 292 grams iron, 89 milligrams silicon
Sector: #246 381 grams iron, 46 milligrams silicon
Sector: #246 383 grams iron, 47 milligrams silicon
Sector: #246 412 grams iron, 83 milligrams silicon
Sector: #246 85 grams iron, 39 milligrams silicon
Sector: #246 400 grams iron, 54 milligrams silicon
Sector: #246 19 grams iron, 44 milligrams silicon
Sector: #246 405 grams iron, 71 milligrams silicon
Sector: #246 216 grams iron, 14 milligrams silicon
Sector: #246 415 grams iron, 1 milligrams silicon
Sector: #246 314 grams iron, 82 milligrams silicon
Sector: #246 398 grams iron, 60 milligrams silicon
Sector: #246 477 grams iron, 75 milligrams silicon
Sector: #246 427 grams iron, 39 milligrams silicon
Sector: #246 41 grams iron, 1 milligrams silicon
Sector: #246 367 grams iron, 22 milligrams silicon
Sector: #246 399 grams iron, 27 milligrams silicon
Sector: #246 362 grams iron, 32 milligrams silicon
Sector: #246 135 grams iron, 37 milligrams silicon
Sector: #246 99 grams iron, 39 milligrams silicon
Sector: #246 21 grams iron, 41 milligrams silicon
Sector: #246 307 grams iron, 38 milligrams silicon
Sector: #246 19 grams iron, 64 milligrams silicon
Sector: #246 137 grams iron, 51 milligrams silicon
Sector: #246 330 grams iron, 51 milligrams silicon
Sector: #246 168 grams iron, 15 milligrams silicon
Sector: #246 264 grams iron, 16 milligrams silicon
Sector: #246 37 grams iron, 52 milligrams silicon
Sector: #246 449 grams iron, 48 milligrams silicon
Sector: #246 84 grams iron, 59 milligrams silicon
Sector: #246 211 grams iron, 35 milligrams silicon
Sector: #247 186 grams iron, 55 milligrams silicon
Sector: #247 61 grams iron, 44 milligrams silicon
Sector: #247 488 grams iron, 33 milligrams silicon
Sector: #247 64 grams iron, 53 milligrams silicon
Sector: #247 416 grams iron, 71 milligrams silicon
Sector: #247 5 grams iron, 47 milligrams silicon
Sector: #247 187 grams iron, 7 milligrams silicon
Sector: #247 320 grams iron, 83 milligrams silicon
Sector: #247 269 grams iron, 106 milligrams silicon
Sector: #247 372 grams iron, 3 milligrams silicon
Sector: #247 112 grams iron, 89 milligrams silicon
Sector: #247 49 grams iron, 61 milligrams silicon
Sector: #247 445 grams iron, 60 milligrams silicon
Sector: #247 392 grams iron, 84 milligrams silicon
Sector: #247 388 grams iron, 51 milligrams silicon
Sector: #247 498 grams iron, 74 milligrams silicon
Sector: #247 199 grams iron, 45 milligrams silicon
Sector: #247 102 grams iron, 39 milligrams silicon
Sector: #247 435 grams iron, 20 milligrams silicon
Sector: #247 471 grams iron, 14 milligrams silicon
Sector: #247 365 grams iron, 40 milligrams silicon
Sector: #247 221 grams iron, 73 milligrams silicon
Sector: #247 493 grams iron, 36 milligrams silicon
Sector: #247 394 grams iron, 37 milligrams silicon
Sector: #247 199 grams iron, 67 milligrams silicon
Sector: #247 428 grams iron, 61 milligrams silicon
Sector: #247 463 grams iron, 51 milligrams silicon
Sector: #247 15 grams iron, 25 milligrams silicon
Sector: #247 171 grams iron, 68 milligrams silicon
Sector: #247 63 grams iron, 33 milligrams silicon
Sector: #247 91 grams iron, 66 milligrams silicon
Sector: #247 20 grams iron, 40 milligrams silicon
Sector: #247 192 grams iron, 58 milligrams silicon
Sector: #247 244 grams iron, 81 milligrams silicon
Sector: #247 469 grams iron, 12 milligrams silicon
Sector: #247 392 grams iron, 54 milligrams silicon
Sector: #248 212 grams iron, 13 milligrams silicon
Sector: #248 9 grams iron, 31 milligrams silicon
Sector: #248 381 grams iron, 31 milligrams silicon
Sector: #248 279 grams iron, 38 milligrams silicon
Sector: #248 58 grams iron, 42 milligrams silicon
Sector: #248 199 grams iron, 70 milligrams silicon
Sector: #248 258 grams iron, 46 milligrams silicon
Sector: #248 304 grams iron, 50 milligrams silicon
Sector: #248 406 grams iron, 35 milligrams silicon
Sector: #248 140 grams iron, 33 milligrams silicon
Sector: #248 239 grams iron, 49 milligrams silicon
Sector: #248 188 grams iron, 63 milligrams silicon
Sector: #248 451 grams iron, 19 milligrams silicon
Sector: #248 75 grams iron, 106 milligrams silicon
Sector: #248 268 grams iron, 24 milligrams silicon
Sector: #248 121 grams iron, 29 milligrams silicon
Sector: #248 202 grams iron, 38 milligrams silicon
Sector: #248 238 grams iron, 76 milligrams silicon
Sector: #248 498 grams iron, 60 milligrams silicon
Sector: #248 432 grams iron, 87 milligrams silicon
Sector: #248 144 grams iron, 90 milligrams silicon
Sector: #248 461 grams iron, 51 milligrams silicon
Sector: #248 100 grams iron, 72 milligrams silicon
Sector: #248 377 grams iron, 9 milligrams silicon
Sector: #248 465 grams iron, 51 milligrams silicon
Sector: #248 47 grams iron, 51 milligrams silicon
Sector: #248 62 grams iron, 62 milligrams silicon
Sector: #248 369 grams iron, 51 milligrams silicon
Sector: #248 201 grams iron, 77 milligrams silicon
Sector: #248 328 grams iron, 36 milligrams silicon
Sector: #248 17 grams iron, 19 milligrams silicon
Sector: #248 282 grams iron, 8 milligrams silicon
Sector: #248 99 grams iron, 45 milligrams silicon
Sector: #248 96 grams iron, 51 milligrams silicon
Sector: #248 58 grams iron, 22 milligrams silicon
Sector: #248 320 grams iron, 69 milligrams silicon
Sector: #248 48 grams iron, 26 milligrams silicon
Sector: #248 141 grams iron, 26 milligrams silicon
Sector: #248 159 grams iron, 83 milligrams silicon
Sector: #248 390 grams iron, 22 milligrams silicon
Sector: #249 272 grams iron, 24 milligrams silicon
Sector: #249 132 grams iron, 38 milligrams silicon
Sector: #249 467 grams iron, 39 milligrams silicon
Sector: #249 145 grams iron, 40 milligrams silicon
Sector: #249 272 grams iron, 77 milligrams silicon
Sector: #249 51 grams iron, 99 milligrams silicon
Sector: #249 57 grams iron, 6 milligrams silicon
Sector: #249 322 grams iron, 85 milligrams silicon
Sector: #249 451 grams iron, 67 milligrams silicon
Sector: #249 263 grams iron, 34 milligrams silicon
Sector: #249 385 grams iron, 8 milligrams silicon
Sector: #249 148 grams iron, 11 milligrams silicon
Sector: #249 361 grams iron, 59 milligrams silicon
Sector: #249 245 grams iron, 4 milligrams silicon
Sector: #249 407 grams iron, 45 milligrams silicon
Sector: #249 380 grams iron, 70 milligrams silicon
Sector: #249 438 grams iron, 48 milligrams silicon
Sector: #249 403 grams iron, 21 milligrams silicon
Sector: #249 466 grams iron, 41 milligrams silicon
Sector: #249 488 grams iron, 52 milligrams silicon
Sector: #249 337 grams iron, 38 milligrams silicon
Sector: #249 291 grams iron, 11 milligrams silicon
Sector: #249 500 grams iron, 15 milligrams silicon
Sector: #249 169 grams iron, 54 milligrams silicon
Sector: #249 86 grams iron, 65 milligrams silicon
Sector: #249 146 grams iron, 50 milligrams silicon
Sector: #249 291 grams iron, 60 milligrams silicon
Sector: #249 1 grams iron, 102 milligrams silicon
Sector: #249 205 grams iron, 79 milligrams silicon
Sector: #249 3 grams iron, 61 milligrams silicon
Sector: #249 180 grams iron, 48 milligrams silicon
Sector: #249 306 grams iron, 83 milligrams silicon
Sector: #249 51 grams iron, 37 milligrams silicon
Sector: #249 100 grams iron, 35 milligrams silicon
Sector: #249 314 grams iron, 6 milligrams silicon
Sector: #249 138 grams iron, 63 milligrams silicon
Sector: #249 458 grams iron, 36 milligrams silicon
Sector: #249 435 grams iron, 45 milligrams silicon
Sector: #249 117 grams iron, 61 milligrams silicon
Sector: #249 323 grams iron, 25 milligrams silicon
Sector: #249 488 grams iron, 42 milligrams silicon
Sector: #249 65 grams iron, 90 milligrams silicon
Sector: #250 96 grams iron, 89 milligrams silicon
Sector: #250 358 grams iron, 91 milligrams silicon
Sector: #250 431 grams iron, 20 milligrams silicon
Sector: #250 312 grams iron, 95 milligrams silicon
Sector: #250 465 grams iron, 38 milligrams silicon
Sector: #250 300 grams iron, 27 milligrams silicon
Sector: #250 232 grams iron, 62 milligrams silicon
Sector: #250 441 grams iron, 58 milligrams silicon
Sector: #250 86 grams iron, 38 milligrams silicon
Sector: #250 36 grams iron, 7 milligrams silicon
Sector: #250 498 grams iron, 43 milligrams silicon
Sector: #250 158 grams iron, 72 milligrams silicon
Sector: #250 380 grams iron, 43 milligrams silicon
Sector: #250 350 grams iron, 35 milligrams silicon
Sector: #250 100 grams iron, 21 milligrams silicon
Sector: #250 498 grams iron, 69 milligrams silicon
Sector: #250 49 grams iron, 40 milligrams silicon
Sector: #250 264 grams iron, 43 milligrams silicon
Sector: #250 230 grams iron, 79 milligrams silicon
Sector: #250 323 grams iron, 73 milligrams silicon
Sector: #250 252 grams iron, 47 milligrams silicon
Sector: #250 174 grams iron, 100 milligrams silicon
Sector: #250 106 grams iron, 76 milligrams silicon
Sector: #250 145 grams iron, 81 milligrams silicon
Sector: #250 6 grams iron, 40 milligrams silicon
Sector: #250 344 grams iron, 14 milligrams silicon
Sector: #250 240 grams iron, 19 milligrams silicon
Sector: #250 435 grams iron, 67 milligrams silicon
Sector: #250 21 grams iron, 27 milligrams silicon
Sector: #250 72 grams iron, 16 milligrams silicon
Sector: #250 106 grams iron, 72 milligrams silicon
Sector: #250 117 grams iron, 60 milligrams silicon
Sector: #250 410 grams iron, 56 milligrams silicon
Sector: #250 456 grams iron, 49 milligrams silicon
Sector: #250 129 grams iron, 63 milligrams silicon
Sector: #250 206 grams iron, 83 milligrams silicon
Sector: #251 479 grams iron, 39 milligrams silicon
Sector: #251 280 grams iron, 80 milligrams silicon
Sector: #251 489 grams iron, 87 milligrams silicon
Sector: #251 224 grams iron, 33 milligrams silicon
Sector: #251 384 grams iron, 94 milligrams silicon
Sector: #251 399 grams iron, 80 milligrams silicon
Sector: #251 399 grams iron, 47 milligrams silicon
Sector: #251 291 grams iron, 37 milligrams silicon
Sector: #251 117 grams iron, 42 milligrams silicon
Sector: #251 278 grams iron, 33 milligrams silicon
Sector: #251 222 grams iron, 96 milligrams silicon
Sector: #251 330 grams iron, 54 milligrams silicon
Sector: #251 420 grams iron, 66 milligrams silicon
Sector: #251 374 grams iron, 82 milligrams silicon
Sector: #251 60 grams iron, 74 milligrams silicon
Sector: #251 484 grams iron, 59 milligrams silicon
Sector: #251 442 grams iron, 16 milligrams silicon
Sector: #251 201 grams iron, 40 milligrams silicon
Sector: #251 289 grams iron, 39 milligrams silicon
Sector: #251 279 grams iron, 29 milligrams silicon
Sector: #251 355 grams iron, 78 milligrams silicon
Sector: #251 226 grams iron, 68 milligrams silicon
Sector: #251 295 grams iron, 79 milligrams silicon
Sector: #251 404 grams iron, 34 milligrams silicon
Sector: #251 151 grams iron, 14 milligrams silicon
Sector: #251 281 grams iron, 58 milligrams silicon
Sector: #251 479 grams iron, 35 milligrams silicon
Sector: #251 314 grams iron, 10 milligrams silicon
Sector: #251 388 grams iron, 54 milligrams silicon
Sector: #251 147 grams iron, 47 milligrams silicon
Sector: #251 256 grams iron, 35 milligrams silicon
Sector: #252 206 grams iron, 30 milligrams silicon
Sector: #252 43 grams iron, 50 milligrams silicon
Sector: #252 435 grams iron, 57 milligrams silicon
Sector: #252 279 grams iron, 36 milligrams silicon
Sector: #252 298 grams iron, 41 milligrams silicon
Sector: #252 36 grams iron, 68 milligrams silicon
Sector: #252 27 grams iron, 59 milligrams silicon
Sector: #252 209 grams iron, 44 milligrams silicon
Sector: #252 166 grams iron, 89 milligrams silicon
Sector: #252 141 grams iron, 77 milligrams silicon
Sector: #252 141 grams iron, 18 milligrams silicon
Sector: #252 447 grams iron, 101 milligrams silicon
Sector: #252 109 grams iron, 74 milligrams silicon
Sector: #252 227 grams iron, 69 milligrams silicon
Sector: #252 300 grams iron, 34 milligrams silicon
Sector: #252 82 grams iron, 55 milligrams silicon
Sector: #252 433 grams iron, 57 milligrams silicon
Sector: #252 273 grams iron, 42 milligrams silicon
Sector: #252 94 grams iron, 63 milligrams silicon
Sector: #252 441 grams iron, 35 milligrams silicon
Sector: #252 154 grams iron, 2 milligrams silicon
Sector: #252 218 grams iron, 50 milligrams silicon
Sector: #252 181 grams iron, 87 milligrams silicon
Sector: #252 484 grams iron, 35 milligrams silicon
Sector: #252 477 grams iron, 49 milligrams silicon
Sector: #252 492 grams iron, 12 milligrams silicon
Sector: #252 247 grams iron, 68 milligrams silicon
Sector: #252 50 grams iron, 32 milligrams silicon
Sector: #252 290 grams iron, 23 milligrams silicon
Sector: #252 304 grams iron, 11 milligrams silicon
Sector: #253 318 grams iron, 64 milligrams silicon
Sector: #253 457 grams iron, 82 milligrams silicon
Sector: #253 475 grams iron, 32 milligrams silicon
Sector: #253 83 grams iron, 52 milligrams silicon
Sector: #253 104 grams iron, 11 milligrams silicon
Sector: #253 499 grams iron, 45 milligrams silicon
Sector: #253 71 grams iron, 11 milligrams silicon
Sector: #253 161 grams iron, 64 milligrams silicon
Sector: #253 108 grams iron, 85 milligrams silicon
Sector: #253 36 grams iron, 2 milligrams silicon
Sector: #253 193 grams iron, 59 milligrams silicon
Sector: #253 424 grams iron, 35 milligrams silicon
Sector: #253 55 grams iron, 57 milligrams silicon
Sector: #253 393 grams iron, 55 milligrams silicon
Sector: #253 438 grams iron, 42 milligrams silicon
Sector: #253 266 grams iron, 64 milligrams silicon
Sector: #253 439 grams iron, 18 milligrams silicon
Sector: #253 49 grams iron, 48 milligrams silicon
Sector: #253 263 grams iron, 54 milligrams silicon
Sector: #253 331 grams iron, 36 milligrams silicon
Sector: #253 274 grams iron, 67 milligrams silicon
Sector: #253 83 grams iron, 67 milligrams silicon
Sector: #253 365 grams iron, 29 milligrams silicon
Sector: #253 284 grams iron, 20 milligrams silicon
Sector: #253 240 grams iron, 72 milligrams silicon
Sector: #253 146 grams iron, 49 milligrams silicon
Sector: #253 445 grams iron, 27 milligrams silicon
Sector: #253 438 grams iron, 58 milligrams silicon
Sector: #253 314 grams iron, 92 milligrams silicon
Sector: #253 138 grams iron, 57 milligrams silicon
Sector: #253 119 grams iron, 42 milligrams silicon
Sector: #253 16 grams iron, 31 milligrams silicon
Sector: #254 304 grams iron, 41 milligrams silicon
Sector: #254 35 grams iron, 27 milligrams silicon
Sector: #254 74 grams iron, 39 milligrams silicon
Sector: #254 492 grams iron, 52 milligrams silicon
Sector: #254 454 grams iron, 77 milligrams silicon
Sector: #254 465 grams iron, 55 milligrams silicon
Sector: #254 417 grams iron, 68 milligrams silicon
Sector: #254 284 grams iron, 56 milligrams silicon
Sector: #254 177 grams iron, 108 milligrams silicon
Sector: #254 200 grams iron, 53 milligrams silicon
Sector: #254 46 grams iron, 97 milligrams silicon
Sector: #254 433 grams iron, 57 milligrams silicon
Sector: #254 248 grams iron, 7 milligrams silicon
Sector: #254 381 grams iron, 26 milligrams silicon
Sector: #254 221 grams iron, 89 milligrams silicon
Sector: #254 124 grams iron, 2 milligrams silicon
Sector: #254 190 grams iron, 58 milligrams silicon
Sector: #254 364 grams iron, 50 milligrams silicon
Sector: #254 419 grams iron, 23 milligrams silicon
Sector: #254 297 grams iron, 61 milligrams silicon
Sector: #254 100 grams iron, 37 milligrams silicon
Sector: #254 38 grams iron, 40 milligrams silicon
Sector: #254 119 grams iron, 18 milligrams silicon
Sector: #254 289 grams iron, 83 milligrams silicon
Sector: #254 269 grams iron, 65 milligrams silicon
Sector: #254 22 grams iron, 52 milligrams silicon
Sector: #254 3 grams iron, 44 milligrams silicon
Sector: #254 171 grams iron, 47 milligrams silicon
Sector: #254 168 grams iron, 101 milligrams silicon
Sector: #254 450 grams iron, 31 milligrams silicon
Sector: #254 362 grams iron, 17 milligrams silicon
Sector: #254 80 grams iron, 26 milligrams silicon
Sector: #254 76 grams iron, 58 milligrams silicon
Sector: #254 340 grams iron, 16 milligrams silicon
Sector: #254 221 grams iron, 70 milligrams silicon
Sector: #254 246 grams iron, 46 milligrams silicon
Sector: #254 306 grams iron, 10 milligrams silicon
Sector: #254 411 grams iron, 52 milligrams silicon
Sector: #254 52 grams iron, 72 milligrams silicon
Sector: #255 64 grams iron, 49 milligrams silicon
Sector: #255 99 grams iron, 26 milligrams silicon
Sector: #255 267 grams iron, 29 milligrams silicon
Sector: #255 292 grams iron, 18 milligrams silicon
Sector: #255 436 grams iron, 57 milligrams silicon
Sector: #255 299 grams iron, 51 milligrams silicon
Sector: #255 291 grams iron, 51 milligrams silicon
Sector: #255 191 grams iron, 33 milligrams silicon
Sector: #255 383 grams iron, 8 milligrams silicon
Sector: #255 260 grams iron, 72 milligrams silicon
Sector: #255 347 grams iron, 58 milligrams silicon
Sector: #255 493 grams iron, 62 milligrams silicon
Sector: #255 395 grams iron, 90 milligrams silicon
Sector: #255 289 grams iron, 73 milligrams silicon
Sector: #255 215 grams iron, 95 milligrams silicon
Sector: #255 72 grams iron, 90 milligrams silicon
Sector: #255 99 grams iron, 56 milligrams silicon
Sector: #255 177 grams iron, 62 milligrams silicon
Sector: #255 114 grams iron, 79 milligrams silicon
Sector: #255 25 grams iron, 13 milligrams silicon
Sector: #255 300 grams iron, 32 milligrams silicon
Sector: #255 260 grams iron, 58 milligrams silicon
Sector: #255 194 grams iron, 36 milligrams silicon
Sector: #255 207 grams iron, 73 milligrams silicon
Sector: #255 370 grams iron, 14 milligrams silicon
Sector: #255 257 grams iron, 36 milligrams silicon
Sector: #255 203 grams iron, 36 milligrams silicon
Sector: #255 42 grams iron, 52 milligrams silicon
Sector: #255 409 grams iron, 52 milligrams silicon
Sector: #255 181 grams iron, 52 milligrams silicon
Sector: #255 408 grams iron, 66 milligrams silicon
Sector: #255 243 grams iron, 32 milligrams silicon
Sector: #255 102 grams iron, 45 milligrams silicon
Sector: #255 119 grams iron, 67 milligrams silicon
Sector: #255 470 grams iron, 67 milligrams silicon
Sector: #255 388 grams iron, 57 milligrams silicon
Sector: #255 329 grams iron, 48 milligrams silicon
Sector: #255 349 grams iron, 32 milligrams silicon
Sector: #255 486 grams iron, 53 milligrams silicon
Sector: #255 465 grams iron, 70 milligrams silicon
Sector: #255 257 grams iron, 94 milligrams silicon
Sector: #255 393 grams iron, 47 milligrams silicon
Sector: #255 424 grams iron, 45 milligrams silicon
Sector: #256 419 grams iron, 43 milligrams silicon
Sector: #256 414 grams iron, 55 milligrams silicon
Sector: #256 68 grams iron, 61 milligrams silicon
Sector: #256 123 grams iron, 54 milligrams silicon
Sector: #256 342 grams iron, 54 milligrams silicon
Sector: #256 24 grams iron, 72 milligrams silicon
Sector: #256 222 grams iron, 43 milligrams silicon
Sector: #256 21 grams iron, 59 milligrams silicon
Sector: #256 15 grams iron, 36 milligrams silicon
Sector: #256 308 grams iron, 52 milligrams silicon
Sector: #256 28 grams iron, 70 milligrams silicon
Sector: #256 465 grams iron, 110 milligrams silicon
Sector: #256 78 grams iron, 50 milligrams silicon
Sector: #256 407 grams iron, 47 milligrams silicon
Sector: #256 338 grams iron, 29 milligrams silicon
Sector: #256 441 grams iron, 47 milligrams silicon
Sector: #256 92 grams iron, 46 milligrams silicon
Sector: #256 37 grams iron, 54 milligrams silicon
Sector: #256 350 grams iron, 18 milligrams silicon
Sector: #256 92 grams iron, 41 milligrams silicon
Sector: #256 191 grams iron, 84 milligrams silicon
Sector: #256 172 grams iron, 31 milligrams silicon
Sector: #256 351 grams iron, 38 milligrams silicon
Sector: #256 275 grams iron, 20 milligrams silicon
Sector: #256 140 grams iron, 83 milligrams silicon
Sector: #256 340 grams iron, 70 milligrams silicon
Sector: #256 441 grams iron, 84 milligrams silicon
Sector: #256 352 grams iron, 24 milligrams silicon
Sector: #256 410 grams iron, 55 milligrams silicon
Sector: #256 184 grams iron, 27 milligrams silicon
Sector: #256 427 grams iron, 23 milligrams silicon
Sector: #256 87 grams iron, 59 milligrams silicon
Sector: #256 426 grams iron, 91 milligrams silicon
Sector: #256 440 grams iron, 31 milligrams silicon
Sector: #256 447 grams iron, 47 milligrams silicon
Sector: #256 405 grams iron, 38 milligrams silicon
Sector: #256 159 grams iron, 65 milligrams silicon
Sector: #256 191 grams iron, 72 milligrams silicon
Sector: #256 451 grams iron, 17 milligrams silicon
Sector: #256 218 grams iron, 47 milligrams silicon
Sector: #256 130 grams iron, 38 milligrams silicon
Sector: #256 32 grams iron, 63 milligrams silicon
Sector: #256 432 grams iron, 52 milligrams silicon
Sector: #257 362 grams iron, 60 milligrams silicon
Sector: #257 203 grams iron, 1 milligrams silicon
Sector: #257 65 grams iron, 13 milligrams silicon
Sector: #257 114 grams iron, 64 milligrams silicon
Sector: #257 313 grams iron, 71 milligrams silicon
Sector: #257 116 grams iron, 11 milligrams silicon
Sector: #257 116 grams iron, 46 milligrams silicon
Sector: #257 252 grams iron, 89 milligrams silicon
Sector: #257 253 grams iron, 69 milligrams silicon
Sector: #257 373 grams iron, 10 milligrams silicon
Sector: #257 320 grams iron, 16 milligrams silicon
Sector: #257 327 grams iron, 56 milligrams silicon
Sector: #257 77 grams iron, 63 milligrams silicon
Sector: #257 414 grams iron, 48 milligrams silicon
Sector: #257 367 grams iron, 27 milligrams silicon
Sector: #257 166 grams iron, 80 milligrams silicon
Sector: #257 121 grams iron, 50 milligrams silicon
Sector: #257 145 grams iron, 46 milligrams silicon
Sector: #257 336 grams iron, 72 milligrams silicon
Sector: #257 120 grams iron, 76 milligrams silicon
Sector: #257 306 grams iron, 27 milligrams silicon
Sector: #257 106 grams iron, 54 milligrams silicon
Sector: #257 290 grams iron, 91 milligrams silicon
Sector: #257 473 grams iron, 99 milligrams silicon
Sector: #257 257 grams iron, 38 milligrams silicon
Sector: #257 391 grams iron, 2 milligrams silicon
Sector: #257 172 grams iron, 35 milligrams silicon
Sector: #257 499 grams iron, 81 milligrams silicon
Sector: #257 161 grams iron, 59 milligrams silicon
Sector: #257 305 grams iron, 72 milligrams silicon
Sector: #257 460 grams iron, 27 milligrams silicon
Sector: #257 356 grams iron, 34 milligrams silicon
Sector: #257 249 grams iron, 19 milligrams silicon
Sector: #257 380 grams iron, 74 milligrams silicon
Sector: #257 54 grams iron, 34 milligrams silicon
Sector: #257 239 grams iron, 88 milligrams silicon
Sector: #257 436 grams iron, 57 milligrams silicon
Sector: #257 62 grams iron, 24 milligrams silicon
Sector: #257 25 grams iron, 13 milligrams silicon
Sector: #257 322 grams iron, 12 milligrams silicon
Sector: #257 154 grams iron, 9 milligrams silicon
Sector: #257 489 grams iron, 49 milligrams silicon
Sector: #258 80 grams iron, 43 milligrams silicon
Sector: #258 463 grams iron, 30 milligrams silicon
Sector: #258 477 grams iron, 97 milligrams silicon
Sector: #258 410 grams iron, 42 milligrams silicon
Sector: #258 178 grams iron, 7 milligrams silicon
Sector: #258 132 grams iron, 33 milligrams silicon
Sector: #258 110 grams iron, 44 milligrams silicon
Sector: #258 137 grams iron, 52 milligrams silicon
Sector: #258 396 grams iron, 74 milligrams silicon
Sector: #258 449 grams iron, 76 milligrams silicon
Sector: #258 69 grams iron, 46 milligrams silicon
Sector: #258 83 grams iron, 43 milligrams silicon
Sector: #258 13 grams iron, 48 milligrams silicon
Sector: #258 497 grams iron, 39 milligrams silicon
Sector: #258 283 grams iron, 33 milligrams silicon
Sector: #258 476 grams iron, 40 milligrams silicon
Sector: #258 40 grams iron, 11 milligrams silicon
Sector: #258 189 grams iron, 34 milligrams silicon
Sector: #258 150 grams iron, 38 milligrams silicon
Sector: #258 126 grams iron, 8 milligrams silicon
Sector: #258 396 grams iron, 19 milligrams silicon
Sector: #258 444 grams iron, 31 milligrams silicon
Sector: #258 403 grams iron, 15 milligrams silicon
Sector: #258 438 grams iron, 64 milligrams silicon
Sector: #258 300 grams iron, 10 milligrams silicon
Sector: #258 148 grams iron, 12 milligrams silicon
Sector: #258 391 grams iron, 20 milligrams silicon
Sector: #258 296 grams iron, 43 milligrams silicon
Sector: #258 467 grams iron, 48 milligrams silicon
Sector: #258 70 grams iron, 36 milligrams silicon
Sector: #258 27 grams iron, 79 milligrams silicon
Sector: #258 153 grams iron, 1 milligrams silicon
Sector: #258 419 grams iron, 83 milligrams silicon
Sector: #258 375 grams iron, 81 milligrams silicon
Sector: #258 1 grams iron, 14 milligrams silicon
Sector: #258 179 grams iron, 26 milligrams silicon
Sector: #258 430 grams iron, 11 milligrams silicon
Sector: #258 67 grams iron, 57 milligrams silicon
Sector: #258 195 grams iron, 65 milligrams silicon
Sector: #258 56 grams iron, 27 milligrams silicon
Sector: #258 401 grams iron, 46 milligrams silicon
Sector: #259 168 grams iron, 68 milligrams silicon
Sector: #259 192 grams iron, 41 milligrams silicon
Sector: #259 465 grams iron, 42 milligrams silicon
Sector: #259 132 grams iron, 55 milligrams silicon
Sector: #259 205 grams iron, 34 milligrams silicon
Sector: #259 209 grams iron, 34 milligrams silicon
Sector: #259 300 grams iron, 58 milligrams silicon
Sector: #259 248 grams iron, 24 milligrams silicon
Sector: #259 202 grams iron, 26 milligrams silicon
Sector: #259 251 grams iron, 42 milligrams silicon
Sector: #259 67 grams iron, 50 milligrams silicon
Sector: #259 349 grams iron, 42 milligrams silicon
Sector: #259 52 grams iron, 35 milligrams silicon
Sector: #259 99 grams iron, 25 milligrams silicon
Sector: #259 291 grams iron, 71 milligrams silicon
Sector: #259 449 grams iron, 34 milligrams silicon
Sector: #259 333 grams iron, 58 milligrams silicon
Sector: #259 349 grams iron, 66 milligrams silicon
Sector: #259 44 grams iron, 107 milligrams silicon
Sector: #259 31 grams iron, 69 milligrams silicon
Sector: #259 161 grams iron, 87 milligrams silicon
Sector: #259 397 grams iron, 75 milligrams silicon
Sector: #259 224 grams iron, 32 milligrams silicon
Sector: #259 320 grams iron, 49 milligrams silicon
Sector: #259 404 grams iron, 59 milligrams silicon
Sector: #259 470 grams iron, 40 milligrams silicon
Sector: #259 317 grams iron, 88 milligrams silicon
Sector: #259 163 grams iron, 33 milligrams silicon
Sector: #259 165 grams iron, 48 milligrams silicon
Sector: #259 102 grams iron, 83 milligrams silicon
Sector: #259 102 grams iron, 53 milligrams silicon
Sector: #259 190 grams iron, 67 milligrams silicon
Sector: #259 257 grams iron, 100 milligrams silicon
Sector: #259 101 grams iron, 22 milligrams silicon
Sector: #259 148 grams iron, 57 milligrams silicon
Sector: #259 78 grams iron, 66 milligrams silicon
Sector: #259 195 grams iron, 22 milligrams silicon
Sector: #259 386 grams iron, 67 milligrams silicon
Sector: #259 274 grams iron, 56 milligrams silicon
Sector: #259 155 grams iron, 24 milligrams silicon
Sector: #259 339 grams iron, 50 milligrams silicon
